frame,x,y
4139,36,599
4140,36,599
4141,36,599
4142,36,599
4143,36,599
4144,36,599
4145,36,599
4146,36,599
4147,36,599
4148,36,599
4149,36,599
4150,36,599
4151,36,599
4152,36,599
4153,36,599
4154,36,599
4155,36,599
4156,36,599
4157,36,599
4158,36,599
4159,36,599
4160,36,599
4161,36,599
4162,36,599
4163,36,599
4164,36,599
4165,36,599
4166,36,599
4167,36,599
4168,36,599
4169,36,599
4170,36,599
4171,36,599
4172,36,599
4173,36,599
4174,36,599
4175,36,599
4176,36,599
4177,36,599
4178,36,599
4179,36,599
4180,36,599
4181,36,599
4182,36,599
4183,36,599
4184,36,599
4185,36,599
4186,36,599
4187,36,599
4188,36,599
4189,36,599
4190,36,599
4191,36,599
4192,36,599
4193,36,599
4194,36,599
4195,36,599
4196,36,599
4197,36,599
4198,36,599
4199,36,599
4200,36,599
4201,36,599
4202,36,599
4203,36,599
4204,36,599
4205,36,599
4206,36,599
4207,36,599
4208,36,599
4209,36,599
4210,36,599
4211,36,599
4212,36,599
4213,36,599
4214,36,599
4215,36,599
4216,36,599
4217,36,599
4218,36,599
4219,36,599
4220,36,599
4221,36,599
4222,36,599
4223,36,599
4224,36,599
4225,36,599
4226,36,599
4227,36,599
4228,36,599
4229,36,599
4230,36,599
4231,36,599
4232,36,599
4233,36,599
4234,36,599
4235,36,599
4236,36,599
4237,36,599
4238,36,599
4239,36,599
4240,36,599
4241,36,599
4242,36,599
4243,36,599
4244,36,599
4245,36,599
4246,36,599
4247,36,599
4248,36,599
4249,36,599
4250,36,599
4251,36,599
4252,36,599
4253,36,599
4254,36,599
4255,36,599
4256,36,599
4257,36,599
4258,36,599
4259,36,599
4260,36,599
4261,36,599
4262,36,599
4263,36,599
4264,36,599
4265,36,599
4266,36,599
4267,36,599
4268,36,599
4269,36,599
4270,36,599
4271,36,599
4272,36,599
4273,38,597
4274,38,597
4275,38,598
4276,36,599
4277,36,599
4278,36,599
4279,36,599
4280,36,599
4281,36,599
4282,36,599
4283,36,599
4284,36,599
4285,36,599
4286,36,599
4287,36,599
4288,36,599
4289,36,599
4290,36,599
4291,36,599
4292,36,599
4293,36,599
4294,36,599
4295,36,599
4296,36,599
4297,36,599
4298,36,599
4299,36,599
4300,36,599
4301,36,599
4302,36,599
4303,36,599
4304,36,599
4305,36,599
4306,36,599
4307,36,599
4308,36,599
4309,36,599
4310,36,599
4311,36,599
4312,36,599
4313,36,599
4314,36,599
4315,36,599
4316,36,599
4317,36,599
4318,36,599
4319,36,599
4320,36,599
4321,36,599
4322,36,599
4323,36,599
4324,36,599
4325,36,599
4326,36,599
4327,36,599
4328,36,599
4329,36,599
4330,36,599
4331,36,599
4332,36,599
4333,36,599
4334,36,599
4335,36,599
4336,36,599
4337,36,599
4338,36,599
4339,36,599
4340,36,599
4341,36,599
4342,36,599
4343,36,599
4344,36,599
4345,36,599
4346,36,599
4347,36,599
4348,36,599
4349,36,599
4350,36,599
4351,36,599
4352,36,599
4353,36,599
4354,36,599
4355,36,599
4356,36,599
4357,36,599
4358,36,599
4359,36,599
4360,36,599
4361,36,599
4362,36,599
4363,36,599
4364,36,599
4365,36,599
4366,36,599
4367,36,599
4368,36,599
4369,36,599
4370,36,599
4371,36,599
4372,36,599
4373,36,599
4374,36,599
4375,36,599
4376,36,599
4377,36,599
4378,36,599
4379,36,599
4380,36,599
4381,36,599
4382,36,599
4383,36,599
4384,36,599
4385,36,599
4386,36,599
4387,36,599
4388,36,599
4389,36,599
4390,36,599
4391,36,599
4392,36,599
4393,36,599
4394,36,599
4395,36,599
4396,36,599
4397,36,599
4398,36,599
4399,36,599
4400,36,599
4401,36,599
4402,36,599
4403,36,599
4404,36,599
4405,36,599
4406,36,599
4407,36,599
4408,36,599
4409,36,599
4410,36,599
4411,36,599
4412,36,599
4413,36,599
4414,36,599
4415,36,599
4416,36,599
4417,36,599
4418,36,599
4419,36,599
4420,36,599
4421,36,599
4422,36,599
4423,36,599
4424,36,599
4425,36,599
4426,36,599
4427,36,599
4428,36,599
4429,36,599
4430,36,599
4431,36,599
4432,36,599
4433,36,599
4434,36,599
4435,36,599
4436,36,599
4437,36,599
4438,36,599
4439,36,599
4440,36,599
4441,36,599
4442,36,599
4443,36,599
4444,36,599
4445,36,599
4446,36,599
4447,36,599
4448,36,599
4449,36,599
4450,36,599
4451,36,599
4452,36,599
4453,36,599
4454,36,599
4455,36,599
4456,36,599
4457,36,599
4458,36,599
4459,36,599
4460,36,599
4461,36,599
4462,36,599
4463,36,599
4464,36,599
4465,36,599
4466,36,599
4467,36,599
4468,36,599
4469,36,599
4470,36,599
4471,36,599
4472,36,599
4473,36,599
4474,36,598
4475,36,599
4476,36,599
4477,36,599
4478,36,599
4479,36,599
4480,36,599
4481,36,599
4482,36,599
4483,36,599
4484,36,599
4485,36,599
4486,36,599
4487,36,599
4488,36,599
4489,36,599
4490,36,599
4491,36,599
4492,36,599
4493,36,599
4494,36,599
4495,36,599
4496,36,599
4497,36,599
4498,36,599
4499,36,599
4500,36,599
4501,36,599
4502,36,599
4503,36,599
4504,36,599
4505,36,599
4506,36,599
4507,36,599
4508,36,599
4509,36,599
4510,36,599
4511,36,599
4512,36,598
4513,36,599
4514,36,599
4515,36,599
4516,36,599
4517,36,599
4518,36,599
4519,36,599
4520,36,599
4521,36,599
4522,36,599
4523,36,599
4524,36,599
4525,36,599
4526,36,599
4527,36,599
4528,36,599
4529,36,598
4530,36,599
4531,36,599
4532,36,599
4533,36,599
4534,36,599
4535,36,599
4536,36,599
4537,36,599
4538,36,599
4539,36,599
4540,36,599
4541,36,599
4542,36,599
4543,36,599
4544,36,599
4545,36,599
4546,36,599
4547,36,599
4548,36,599
4549,36,599
4550,36,599
4551,36,598
4552,36,598
4553,36,598
4554,36,598
4555,36,599
4556,36,599
4557,36,599
4558,36,599
4559,36,599
4560,36,599
4561,36,599
4562,36,599
4563,36,599
4564,36,599
4565,36,599
4566,36,599
4567,36,599
4568,36,599
4569,36,599
4570,36,598
4571,36,598
4572,36,599
4573,36,599
4574,36,598
4575,36,598
4576,36,599
4577,36,599
4578,36,598
4579,36,598
4580,36,598
4581,36,599
4582,36,598
4583,36,599
4584,36,598
4585,36,598
4586,36,598
4587,36,599
4588,36,598
4589,36,598
4590,36,598
4591,36,599
4592,36,598
4593,36,598
4594,36,598
4595,36,598
4596,36,598
4597,36,598
4598,36,598
4599,36,598
4600,36,598
4601,36,598
4602,36,598
4603,36,598
4604,36,598
4605,36,598
4606,36,598
4607,36,598
4608,36,598
4609,36,598
4610,36,598
4611,36,598
4612,36,598
4613,36,598
4614,36,598
4615,36,598
4616,36,598
4617,36,599
4618,36,599
4619,36,598
4620,36,598
4621,36,598
4622,36,598
4623,36,598
4624,36,598
4625,36,598
4626,36,598
4627,36,598
4628,36,598
4629,36,598
4630,36,598
4631,36,598
4632,36,598
4633,36,598
4634,36,598
4635,36,598
4636,36,598
4637,36,598
4638,36,598
4639,36,598
4640,36,598
4641,36,598
4642,38,597
4643,36,598
4644,36,598
4645,36,598
4646,36,598
4647,36,598
4648,36,598
4649,36,598
4650,36,598
4651,36,598
4652,36,598
4653,36,598
4654,36,598
4655,36,598
4656,36,598
4657,36,598
4658,36,598
4659,36,599
4660,36,598
4661,36,598
4662,36,598
4663,36,598
4664,36,598
4665,36,598
4666,36,598
4667,36,598
4668,36,598
4669,36,598
4670,36,598
4671,36,598
4672,36,598
4673,36,598
4674,36,598
4675,36,598
4676,36,598
4677,36,598
4678,36,598
4679,36,598
4680,38,597
4681,36,598
4682,36,598
4683,36,598
4684,36,598
4685,36,598
4686,36,598
4687,36,598
4688,36,598
4689,36,598
4690,36,598
4691,36,598
4692,36,598
4693,36,598
4694,36,598
4695,36,598
4696,36,598
4697,36,598
4698,36,598
4699,36,598
4700,36,598
4701,38,597
4702,36,598
4703,36,598
4704,36,598
4705,36,598
4706,36,598
4707,36,598
4708,36,598
4709,36,598
4710,36,598
4711,36,598
4712,36,598
4713,36,598
4714,36,598
4715,36,598
4716,36,598
4717,36,598
4718,36,598
4719,36,598
4720,36,598
4721,36,598
4722,36,598
4723,36,598
4724,36,598
4725,36,598
4726,36,598
4727,36,598
4728,36,598
4729,36,598
4730,36,598
4731,36,598
4732,36,598
4733,36,598
4734,36,598
4735,36,598
4736,36,598
4737,36,598
4738,36,598
4739,36,598
4740,36,598
4741,36,598
4742,36,598
4743,36,598
4744,36,598
4745,36,598
4746,36,598
4747,36,598
4748,36,598
4749,36,598
4750,36,598
4751,36,599
4752,36,599
4753,36,598
4754,36,598
4755,36,598
4756,36,598
4757,36,598
4758,36,598
4759,36,598
4760,36,598
4761,36,598
4762,36,598
4763,36,598
4764,36,598
4765,36,598
4766,36,598
4767,36,598
4768,36,598
4769,36,598
4770,36,598
4771,36,598
4772,36,598
4773,36,598
4774,36,598
4775,36,598
4776,36,598
4777,38,597
4778,38,597
4779,36,598
4780,36,598
4781,36,598
4782,36,598
4783,36,598
4784,36,598
4785,36,598
4786,36,598
4787,36,598
4788,36,598
4789,36,598
4790,36,598
4791,36,598
4792,36,598
4793,36,598
4794,36,598
4795,36,598
4796,36,598
4797,36,598
4798,38,597
4799,36,598
4800,36,598
4801,36,598
4802,36,598
4803,36,598
4804,36,598
4805,36,598
4806,36,598
4807,36,598
4808,36,598
4809,36,598
4810,36,598
4811,36,598
4812,36,598
4813,36,598
4814,36,598
4815,36,598
4816,36,598
4817,36,598
4818,36,598
4819,36,598
4820,36,598
4821,36,598
4822,36,598
4823,36,598
4824,36,598
4825,36,598
4826,36,598
4827,36,598
4828,36,598
4829,36,598
4830,36,598
4831,36,598
4832,36,598
4833,36,598
4834,36,598
4835,36,598
4836,36,598
4837,36,598
4838,36,598
4839,36,598
4840,36,598
4841,36,598
4842,36,598
4843,36,598
4844,36,598
4845,36,598
4846,36,598
4847,36,598
4848,36,598
4849,36,598
4850,36,598
4851,36,598
4852,36,598
4853,36,598
4854,36,598
4855,36,598
4856,36,598
4857,36,598
4858,36,598
4859,36,598
4860,36,598
4861,36,598
4862,36,598
4863,36,598
4864,36,598
4865,36,598
4866,36,598
4867,36,598
4868,36,598
4869,36,598
4870,36,598
4871,36,598
4872,36,598
4873,36,598
4874,36,598
4875,36,598
4876,36,598
4877,36,598
4878,36,598
4879,36,598
4880,36,598
4881,36,598
4882,36,598
4883,36,598
4884,36,598
4885,36,598
4886,36,598
4887,36,598
4888,36,598
4889,36,598
4890,36,598
4891,36,598
4892,36,598
4893,36,598
4894,36,598
4895,36,598
4896,36,598
4897,36,598
4898,36,598
4899,36,598
4900,36,598
4901,36,598
4902,36,598
4903,36,598
4904,36,598
4905,36,598
4906,36,598
4907,36,598
4908,36,598
4909,36,598
4910,36,598
4911,36,598
4912,36,598
4913,36,598
4914,36,598
4915,36,598
4916,36,598
4917,36,598
4918,36,598
4919,36,598
4920,36,598
4921,36,598
4922,36,598
4923,36,598
4924,36,598
4925,36,598
4926,36,598
4927,36,598
4928,36,598
4929,36,598
4930,36,598
4931,36,598
4932,36,598
4933,36,598
4934,36,598
4935,36,598
4936,36,598
4937,36,598
4938,36,598
4939,36,598
4940,36,598
4941,36,598
4942,36,598
4943,36,598
4944,36,598
4945,36,598
4946,36,598
4947,36,598
4948,36,598
4949,36,598
4950,36,598
4951,36,598
4952,36,598
4953,36,598
4954,36,598
4955,36,598
4956,36,598
4957,36,598
4958,36,598
4959,36,598
4960,36,598
4961,36,598
4962,36,598
4963,36,598
4964,36,598
4965,36,598
4966,36,598
4967,36,598
4968,36,598
4969,36,598
4970,36,598
4971,36,598
4972,36,598
4973,36,598
4974,36,598
4975,36,599
4976,36,599
4977,36,599
4978,36,598
4979,36,598
4980,36,598
4981,36,598
4982,36,598
4983,36,598
4984,36,598
4985,36,598
4986,36,598
4987,36,598
4988,36,598
4989,36,598
4990,36,598
4991,36,598
4992,36,598
4993,36,598
4994,36,598
4995,36,598
4996,36,598
4997,36,598
4998,36,598
4999,36,598
5000,36,598
5001,36,598
5002,36,598
5003,36,598
5004,36,597
5005,36,598
5006,36,597
5007,36,598
5008,36,597
5009,36,598
5010,36,598
5011,36,598
5012,36,598
5013,36,598
5014,36,598
5015,36,598
5016,36,598
5017,36,598
5018,36,598
5019,36,598
5020,36,598
5021,36,598
5022,36,598
5023,36,598
5024,36,598
5025,36,598
5026,36,598
5027,36,598
5028,36,598
5029,36,598
5030,36,598
5031,36,598
5032,36,598
5033,36,598
5034,36,598
5035,36,598
5036,36,598
5037,36,598
5038,36,598
5039,36,598
5040,36,598
5041,36,598
5042,36,598
5043,36,598
5044,36,598
5045,36,598
5046,36,598
5047,36,598
5048,36,598
5049,36,598
5050,36,598
5051,36,598
5052,36,598
5053,36,598
5054,36,598
5055,36,598
5056,36,598
5057,36,598
5058,36,598
5059,36,598
5060,36,598
5061,36,598
5062,36,598
5063,36,598
5064,36,598
5065,36,598
5066,36,598
5067,36,598
5068,36,598
5069,36,598
5070,36,598
5071,36,598
5072,36,598
5073,36,598
5074,36,598
5075,36,598
5076,36,597
5077,36,597
5078,37,597
5079,37,597
5080,37,597
5081,37,597
5082,39,596
5083,39,596
5084,39,596
5085,37,597
5086,37,597
5087,36,597
5088,37,597
5089,36,597
5090,36,597
5091,36,597
5092,36,597
5093,36,597
5094,36,597
5095,36,598
5096,36,597
5097,36,597
5098,36,597
5099,36,598
5100,36,598
5101,36,598
5102,36,598
5103,36,598
5104,36,598
5105,36,598
5106,36,598
5107,36,598
5108,36,598
5109,36,598
5110,36,598
5111,36,598
5112,36,598
5113,36,598
5114,36,598
5115,36,598
5116,36,598
5117,36,598
5118,36,598
5119,36,598
5120,36,598
5121,35,599
5122,35,599
5123,35,599
5124,35,599
5125,35,599
5126,35,599
5127,35,599
5128,35,599
5129,35,599
5130,35,599
5131,35,599
5132,35,599
5133,35,599
5134,35,600
5135,35,600
5136,35,600
5137,35,600
5138,35,600
5139,35,600
5140,35,600
5141,35,600
5142,35,600
5143,35,600
5144,35,599
5145,35,600
5146,35,600
5147,35,600
5148,35,600
5149,35,600
5150,35,600
5151,35,600
5152,35,600
5153,35,600
5154,35,600
5155,35,600
5156,35,600
5157,34,600
5158,34,600
5159,34,600
5160,34,600
5161,35,600
5162,35,601
5163,35,600
5164,35,600
5165,34,600
5166,34,600
5167,34,600
5168,34,600
5169,35,600
5170,35,600
5171,35,600
5172,35,600
5173,35,600
5174,35,600
5175,35,600
5176,35,600
5177,35,600
5178,35,600
5179,35,600
5180,35,600
5181,35,600
5182,35,600
5183,35,600
5184,35,600
5185,35,600
5186,35,600
5187,35,600
5188,35,600
5189,35,600
5190,35,600
5191,35,600
5192,35,600
5193,35,600
5194,35,600
5195,35,600
5196,35,600
5197,35,600
5198,35,600
5199,35,600
5200,35,600
5201,35,600
5202,35,600
5203,35,600
5204,35,600
5205,35,600
5206,35,600
5207,35,600
5208,35,600
5209,35,600
5210,35,600
5211,35,600
5212,35,600
5213,35,600
5214,35,600
5215,35,600
5216,35,600
5217,35,600
5218,35,600
5219,35,600
5220,35,600
5221,35,600
5222,35,600
5223,35,600
5224,35,600
5225,35,600
5226,35,600
5227,35,600
5228,35,600
5229,35,600
5230,35,600
5231,35,600
5232,35,600
5233,35,600
5234,35,600
5235,35,601
5236,35,601
5237,34,601
5238,35,601
5239,35,601
5240,35,601
5241,35,600
5242,35,600
5243,35,600
5244,35,600
5245,35,601
5246,35,600
5247,35,600
5248,35,600
5249,35,600
5250,35,600
5251,35,600
5252,35,600
5253,35,600
5254,35,600
5255,35,600
5256,35,600
5257,35,600
5258,35,600
5259,35,600
5260,35,600
5261,35,600
5262,35,600
5263,35,600
5264,35,600
5265,35,600
5266,35,600
5267,35,600
5268,35,600
5269,35,600
5270,35,600
5271,35,600
5272,35,600
5273,35,600
5274,35,600
5275,35,600
5276,35,600
5277,35,600
5278,35,600
5279,35,600
5280,35,600
5281,35,600
5282,35,600
5283,35,600
5284,35,600
5285,35,600
5286,35,600
5287,35,600
5288,35,600
5289,35,600
5290,35,600
5291,35,600
5292,35,600
5293,35,600
5294,35,600
5295,35,600
5296,35,600
5297,35,600
5298,35,600
5299,35,600
5300,35,600
5301,35,600
5302,35,600
5303,35,600
5304,35,600
5305,35,600
5306,35,600
5307,35,600
5308,35,600
5309,35,600
5310,35,600
5311,35,600
5312,35,600
5313,35,600
5314,35,600
5315,35,600
5316,35,600
5317,35,600
5318,35,600
5319,35,600
5320,35,600
5321,35,600
5322,35,600
5323,35,600
5324,35,600
5325,35,600
5326,35,600
5327,35,600
5328,35,600
5329,35,600
5330,35,600
5331,35,600
5332,35,600
5333,35,600
5334,35,600
5335,35,600
5336,35,600
5337,35,600
5338,35,600
5339,35,600
5340,35,600
5341,35,600
5342,35,600
5343,35,600
5344,35,600
5345,35,600
5346,35,600
5347,35,600
5348,35,600
5349,35,600
5350,35,600
5351,35,600
5352,35,600
5353,35,600
5354,35,600
5355,35,600
5356,35,600
5357,35,600
5358,35,600
5359,35,600
5360,35,600
5361,35,600
5362,35,600
5363,35,600
5364,35,600
5365,35,600
5366,35,600
5367,35,600
5368,35,600
5369,35,600
5370,35,600
5371,35,600
5372,35,600
5373,35,600
5374,35,600
5375,35,600
5376,35,600
5377,35,600
5378,35,600
5379,35,600
5380,35,600
5381,35,600
5382,35,600
5383,35,600
5384,35,600
5385,35,600
5386,35,600
5387,35,600
5388,35,600
5389,35,600
5390,35,600
5391,35,600
5392,35,600
5393,35,600
5394,35,600
5395,35,600
5396,35,600
5397,35,600
5398,35,600
5399,35,600
5400,35,600
5401,35,600
5402,35,600
5403,35,600
5404,35,600
5405,35,600
5406,35,600
5407,35,600
5408,35,600
5409,35,600
5410,35,600
5411,35,600
5412,35,600
5413,35,600
5414,35,600
5415,35,600
5416,35,600
5417,35,600
5418,35,600
5419,35,600
5420,35,600
5421,35,600
5422,35,600
5423,35,600
5424,35,600
5425,35,600
5426,35,600
5427,35,600
5428,35,600
5429,35,600
5430,35,600
5431,35,600
5432,35,600
5433,35,600
5434,35,600
5435,35,600
5436,35,600
5437,35,600
5438,35,600
5439,35,600
5440,35,600
5441,35,600
5442,35,600
5443,35,600
5444,35,600
5445,35,600
5446,35,600
5447,35,600
5448,35,600
5449,35,600
5450,35,600
5451,35,600
5452,35,600
5453,35,600
5454,35,600
5455,35,600
5456,35,600
5457,35,600
5458,35,600
5459,35,600
5460,35,600
5461,35,600
5462,35,600
5463,35,600
5464,35,600
5465,35,600
5466,35,600
5467,35,600
5468,35,600
5469,35,600
5470,35,600
5471,35,600
5472,35,600
5473,35,600
5474,35,600
5475,35,600
5476,35,600
5477,35,600
5478,35,600
5479,35,600
5480,35,600
5481,35,600
5482,35,600
5483,35,600
5484,35,600
5485,35,600
5486,35,600
5487,35,600
5488,35,600
5489,35,600
5490,35,600
5491,35,600
5492,35,600
5493,35,600
5494,35,600
5495,35,600
5496,35,600
5497,35,600
5498,35,600
5499,35,600
5500,35,600
5501,35,600
5502,35,600
5503,35,600
5504,35,600
5505,35,600
5506,35,600
5507,35,600
5508,35,600
5509,35,600
5510,35,600
5511,35,600
5512,35,600
5513,35,600
5514,35,600
5515,35,600
5516,35,600
5517,35,600
5518,35,600
5519,35,600
5520,35,600
5521,35,600
5522,35,600
5523,35,600
5524,35,600
5525,35,600
5526,35,600
5527,35,600
5528,35,600
5529,35,600
5530,35,600
5531,35,600
5532,35,600
5533,35,600
5534,35,600
5535,35,600
5536,35,600
5537,35,600
5538,35,600
5539,35,600
5540,35,600
5541,35,600
5542,35,600
5543,35,600
5544,35,600
5545,35,600
5546,35,600
5547,35,600
5548,35,600
5549,35,600
5550,35,600
5551,35,600
5552,35,600
5553,35,600
5554,35,600
5555,35,600
5556,35,600
5557,35,600
5558,35,600
5559,35,600
5560,35,600
5561,35,600
5562,35,600
5563,35,600
5564,35,600
5565,35,600
5566,35,600
5567,35,600
5568,35,600
5569,35,600
5570,35,600
5571,35,600
5572,35,600
5573,35,600
5574,35,600
5575,35,600
5576,35,600
5577,35,600
5578,35,600
5579,35,600
5580,35,599
5581,35,600
5582,35,599
5583,35,600
5584,35,599
5585,35,599
5586,35,600
5587,35,599
5588,35,600
5589,35,600
5590,35,600
5591,35,600
5592,35,600
5593,35,600
5594,35,600
5595,35,600
5596,35,600
5597,35,600
5598,35,600
5599,35,600
5600,35,600
5601,35,600
5602,35,600
5603,35,600
5604,35,600
5605,35,600
5606,35,600
5607,35,600
5608,35,600
5609,35,600
5610,35,600
5611,35,600
5612,35,600
5613,35,600
5614,35,600
5615,35,600
5616,35,600
5617,35,600
5618,35,600
5619,35,600
5620,35,600
5621,35,600
5622,35,600
5623,35,600
5624,35,600
5625,35,600
5626,35,600
5627,35,600
5628,35,600
5629,35,600
5630,35,600
5631,35,600
5632,35,600
5633,35,600
5634,35,600
5635,35,600
5636,35,600
5637,35,600
5638,35,600
5639,35,600
5640,35,600
5641,35,600
5642,35,600
5643,35,600
5644,35,600
5645,35,600
5646,35,600
5647,35,600
5648,35,600
5649,35,600
5650,35,600
5651,35,600
5652,35,600
5653,35,600
5654,35,599
5655,35,599
5656,35,600
5657,35,600
5658,35,600
5659,35,600
5660,35,600
5661,35,600
5662,35,600
5663,35,600
5664,35,600
5665,35,600
5666,35,600
5667,35,600
5668,35,600
5669,35,600
5670,35,600
5671,35,600
5672,35,600
5673,35,600
5674,35,600
5675,35,600
5676,35,600
5677,35,600
5678,35,600
5679,35,600
5680,35,600
5681,35,600
5682,35,600
5683,35,600
5684,35,600
5685,35,600
5686,35,600
5687,35,600
5688,35,600
5689,35,600
5690,35,600
5691,35,600
5692,35,600
5693,35,600
5694,35,600
5695,35,600
5696,35,600
5697,35,600
5698,35,599
5699,35,599
5700,35,599
5701,35,600
5702,35,600
5703,35,600
5704,35,600
5705,35,600
5706,35,600
5707,35,600
5708,35,600
5709,35,600
5710,35,600
5711,35,600
5712,35,600
5713,35,600
5714,35,600
5715,35,600
5716,35,600
5717,35,600
5718,35,600
5719,35,600
5720,35,600
5721,35,600
5722,35,600
5723,35,600
5724,35,600
5725,35,600
5726,35,600
5727,35,600
5728,35,600
5729,35,600
5730,35,600
5731,35,600
5732,35,600
5733,35,600
5734,35,600
5735,35,600
5736,35,600
5737,35,600
5738,35,600
5739,35,600
5740,35,600
5741,35,600
5742,35,600
5743,35,600
5744,35,600
5745,35,600
5746,35,600
5747,35,600
5748,35,600
5749,35,600
5750,35,600
5751,35,600
5752,35,600
5753,35,600
5754,35,600
5755,35,600
5756,35,599
5757,35,600
5758,35,600
5759,35,600
5760,35,600
5761,35,600
5762,35,600
5763,35,600
5764,35,600
5765,35,600
5766,35,600
5767,35,600
5768,35,600
5769,35,600
5770,35,600
5771,35,600
5772,35,600
5773,35,600
5774,35,600
5775,35,600
5776,35,600
5777,35,600
5778,35,600
5779,35,600
5780,35,600
5781,35,600
5782,35,600
5783,35,600
5784,35,600
5785,35,600
5786,35,600
5787,35,600
5788,35,600
5789,34,600
5790,34,600
5791,34,600
5792,35,600
5793,35,600
5794,34,600
5795,34,600
5796,34,600
5797,35,600
5798,35,600
5799,35,600
5800,35,600
5801,35,600
5802,35,600
5803,35,600
5804,35,600
5805,35,600
5806,34,600
5807,34,600
5808,34,600
5809,34,600
5810,34,600
5811,34,600
5812,35,600
5813,35,600
5814,35,600
5815,35,600
5816,34,600
5817,34,600
5818,35,600
5819,35,600
5820,35,599
5821,35,600
5822,35,599
5823,35,599
5824,35,599
5825,35,600
5826,35,600
5827,35,600
5828,35,600
5829,35,600
5830,35,600
5831,35,600
5832,35,600
5833,35,600
5834,35,600
5835,35,600
5836,35,600
5837,35,600
5838,35,600
5839,35,599
5840,35,599
5841,35,599
5842,35,599
5843,35,599
5844,35,599
5845,35,599
5846,35,599
5847,35,600
5848,35,600
5849,35,599
5850,35,599
5851,35,600
5852,35,600
5853,35,600
5854,35,600
5855,35,600
5856,35,600
5857,35,600
5858,35,599
5859,35,599
5860,35,599
5861,35,600
5862,35,600
5863,35,599
5864,35,599
5865,35,599
5866,35,600
5867,35,600
5868,35,599
5869,35,599
5870,35,599
5871,35,599
5872,35,599
5873,35,600
5874,35,600
5875,35,600
5876,35,600
5877,34,600
5878,35,599
5879,35,600
5880,35,600
5881,35,600
5882,35,600
5883,35,600
5884,35,600
5885,35,600
5886,35,600
5887,35,600
5888,35,600
5889,35,600
5890,35,599
5891,35,599
5892,35,599
5893,35,600
5894,35,600
5895,35,600
5896,35,600
5897,35,600
5898,34,600
5899,35,600
5900,35,599
5901,35,599
5902,35,599
5903,35,600
5904,34,600
5905,35,600
5906,35,600
5907,35,600
5908,35,600
5909,35,599
5910,35,600
5911,35,600
5912,35,600
5913,35,600
5914,35,600
5915,35,600
5916,35,600
5917,35,600
5918,35,600
5919,35,600
5920,35,600
5921,35,600
5922,35,600
5923,35,600
5924,35,600
5925,35,600
5926,35,600
5927,35,600
5928,35,599
5929,35,600
5930,35,599
5931,35,600
5932,35,600
5933,35,599
5934,35,599
5935,35,599
5936,35,600
5937,35,600
5938,35,600
5939,35,599
5940,35,600
5941,35,600
5942,35,600
5943,35,600
5944,35,600
5945,35,600
5946,35,600
5947,35,600
5948,35,600
5949,35,600
5950,35,600
5951,35,600
5952,35,600
5953,35,600
5954,35,600
5955,35,600
5956,35,600
5957,35,600
5958,35,600
5959,35,600
5960,35,600
5961,35,600
5962,35,600
5963,35,600
5964,35,601
5965,35,600
5966,35,600
5967,35,600
5968,35,600
5969,35,600
5970,35,600
5971,35,600
5972,35,600
5973,35,600
5974,35,600
5975,35,600
5976,35,600
5977,35,600
5978,34,600
5979,35,600
5980,35,600
5981,35,600
5982,35,600
5983,35,600
5984,35,600
5985,35,600
5986,35,600
5987,35,600
5988,35,600
5989,35,600
5990,35,600
5991,35,600
5992,35,600
5993,35,600
5994,35,600
5995,35,600
5996,35,600
5997,35,600
5998,35,600
5999,35,600
6000,35,600
6001,35,600
6002,35,600
6003,35,600
6004,35,600
6005,35,600
6006,35,600
6007,35,600
6008,35,600
6009,35,600
6010,35,600
6011,35,600
6012,35,600
6013,35,600
6014,34,600
6015,34,600
6016,34,600
6017,35,600
6018,35,600
6019,35,600
6020,35,600
6021,34,600
6022,34,600
6023,34,600
6024,35,600
6025,35,600
6026,35,600
6027,35,600
6028,35,600
6029,35,600
6030,35,600
6031,35,600
6032,35,600
6033,35,600
6034,35,600
6035,35,600
6036,35,600
6037,35,600
6038,35,600
6039,35,600
6040,35,600
6041,35,600
6042,35,600
6043,35,600
6044,35,600
6045,35,600
6046,35,600
6047,35,600
6048,35,600
6049,35,600
6050,35,600
6051,35,600
6052,35,600
6053,35,600
6054,35,600
6055,35,600
6056,35,600
6057,35,600
6058,35,600
6059,35,600
6060,35,600
6061,35,600
6062,35,600
6063,35,600
6064,35,600
6065,35,600
6066,35,599
6067,35,600
6068,35,600
6069,35,600
6070,35,600
6071,35,600
6072,35,600
6073,35,600
6074,35,600
6075,35,600
6076,35,600
6077,35,600
6078,35,600
6079,35,600
6080,35,600
6081,35,599
6082,35,599
6083,35,600
6084,35,600
6085,35,600
6086,35,599
6087,35,599
6088,35,599
6089,35,599
6090,35,600
6091,35,600
6092,35,600
6093,35,600
6094,35,600
6095,35,600
6096,35,600
6097,35,600
6098,35,600
6099,35,600
6100,35,599
6101,35,600
6102,35,600
6103,35,599
6104,35,600
6105,35,599
6106,35,600
6107,35,600
6108,35,600
6109,35,600
6110,35,600
6111,35,600
6112,35,600
6113,35,600
6114,35,600
6115,35,600
6116,35,600
6117,35,600
6118,35,600
6119,35,600
6120,35,600
6121,35,600
6122,35,600
6123,35,600
6124,35,599
6125,35,599
6126,35,599
6127,35,600
6128,35,600
6129,35,600
6130,35,599
6131,35,600
6132,35,600
6133,35,600
6134,35,600
6135,35,600
6136,35,600
6137,35,600
